Advertiser_ID,Advertiser_Name,Election_Cycle,Week_Start_Date,Spend_USD
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-06-10,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-06-17,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-06-24,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-07-01,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-07-08,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-07-15,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-07-22,300
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-07-29,200
AR561489801979625472,"ANDY BARR FOR CONGRESS, INC.",US-Federal-2018,2018-08-05,600
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-06-03,200
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-06-10,300
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-06-17,300
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-06-24,300
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-07-01,0
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-07-29,200
AR562439780026023936,"Semcasting, INC.",US-Federal-2018,2018-08-05,300
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-06-03,0
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-06-10,0
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-06-17,0
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-07-08,3800
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-07-15,6500
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-07-22,7000
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-07-29,7900
AR562615701886468096,LISA BROWN FOR CONGRESS,US-Federal-2018,2018-08-05,7300
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-05-27,400
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-06-03,800
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-06-10,1200
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-06-17,1000
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-06-24,1000
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-07-01,800
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-07-08,1400
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-07-15,1400
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-07-22,1000
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-07-29,2400
AR564867501700153344,BOB HUGIN FOR SENATE INC,US-Federal-2018,2018-08-05,1700
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-05-27,0
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-06-03,100
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-06-10,100
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-06-17,100
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-06-24,100
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-07-01,100
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-07-08,100
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-07-15,0
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-07-22,0
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-07-29,200
AR566239692211617792,MICK RICH FOR US SENATE,US-Federal-2018,2018-08-05,200
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-05-27,200
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-06-03,900
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-06-10,900
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-06-17,1000
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-06-24,1100
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-07-01,1000
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-07-08,900
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-07-15,1000
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-07-22,1000
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-07-29,900
AR567119301513838592,FRIENDS OF SHERROD BROWN,US-Federal-2018,2018-08-05,900
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-05-27,0
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-06-03,100
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-06-10,100
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-06-17,200
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-06-24,200
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-07-01,100
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-07-08,200
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-07-15,200
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-07-22,400
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-07-29,2200
AR569371101327523840,LOU BARLETTA FOR SENATE,US-Federal-2018,2018-08-05,600
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-06-10,900
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-06-17,1100
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-06-24,700
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-07-15,200
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-07-22,800
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-07-29,700
AR571517348024942592,HERN FOR CONGRESS,US-Federal-2018,2018-08-05,300
AR572748801048051712,CINDY HYDE-SMITH FOR US SENATE,US-Federal-2018,2018-07-08,100
AR572748801048051712,CINDY HYDE-SMITH FOR US SENATE,US-Federal-2018,2018-07-15,1300
AR572748801048051712,CINDY HYDE-SMITH FOR US SENATE,US-Federal-2018,2018-07-22,3100
AR572748801048051712,CINDY HYDE-SMITH FOR US SENATE,US-Federal-2018,2018-07-29,2000
AR572748801048051712,CINDY HYDE-SMITH FOR US SENATE,US-Federal-2018,2018-08-05,1200
AR573179809606139904,DODSON FOR SENATE-WYOMING FIRST INC,US-Federal-2018,2018-08-05,2900
AR573874700954894336,MAX ROSE FOR CONGRESS,US-Federal-2018,2018-06-17,200
AR573874700954894336,MAX ROSE FOR CONGRESS,US-Federal-2018,2018-06-24,700
AR573874700954894336,MAX ROSE FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR574921436024537088,GEORGE FRANKLIN FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR574921436024537088,GEORGE FRANKLIN FOR CONGRESS,US-Federal-2018,2018-07-22,200
AR59338443527815168,RUFUS GIFFORD FOR CONGRESS,US-Federal-2018,2018-07-29,0
AR59338443527815168,RUFUS GIFFORD FOR CONGRESS,US-Federal-2018,2018-08-05,100
AR60464343434657792,EVERYTOWN FOR GUN SAFETY ACTION FUND,US-Federal-2018,2018-06-24,1400
AR60464343434657792,EVERYTOWN FOR GUN SAFETY ACTION FUND,US-Federal-2018,2018-07-01,2500
AR60464343434657792,EVERYTOWN FOR GUN SAFETY ACTION FUND,US-Federal-2018,2018-07-08,3500
AR60464343434657792,EVERYTOWN FOR GUN SAFETY ACTION FUND,US-Federal-2018,2018-07-15,11300
AR60464343434657792,EVERYTOWN FOR GUN SAFETY ACTION FUND,US-Federal-2018,2018-07-22,13300
AR60666653574168576,TEDESCHI FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR60666653574168576,TEDESCHI FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR60666653574168576,TEDESCHI FOR CONGRESS,US-Federal-2018,2018-07-08,0
AR60666653574168576,TEDESCHI FOR CONGRESS,US-Federal-2018,2018-08-05,0
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-06-03,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-06-10,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-06-24,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-07-22,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-07-29,100
AR6421147906211840,ANDY KIM FOR CONGRESS,US-Federal-2018,2018-08-05,100
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-05-27,19400
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-06-03,42400
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-06-10,39600
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-06-17,51300
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-06-24,26200
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-07-01,10200
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-07-08,15100
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-07-15,12200
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-07-22,9400
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-07-29,19800
AR64967943062028288,RICK SCOTT FOR FLORIDA,US-Federal-2018,2018-08-05,61600
AR65636446131716096,AFTAB FOR OHIO,US-Federal-2018,2018-08-05,1200
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,US-Federal-2018,2018-05-27,1600
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,US-Federal-2018,2018-06-03,3000
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,US-Federal-2018,2018-07-15,900
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,US-Federal-2018,2018-07-22,100
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,US-Federal-2018,2018-07-29,0
AR66093842968870912,HARLEY ROUDA FOR CONGRESS,US-Federal-2018,2018-08-05,0
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-05-27,400
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-06-03,400
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-06-10,0
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-06-24,100
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-07-08,200
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-07-15,300
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-07-22,300
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-07-29,200
AR67219742875713536,DENHAM FOR CONGRESS,US-Federal-2018,2018-08-05,200
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-05-27,200
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-06-03,500
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-06-10,300
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-06-17,400
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-06-24,600
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-07-01,300
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-07-08,700
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-07-15,800
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-07-22,700
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-07-29,700
AR68345642782556160,MATT HAGGMAN FOR CONGRESS,US-Federal-2018,2018-08-05,800
AR68662302131355648,Inside Out Consulting LLC,US-Federal-2018,2018-08-05,0
AR69471542689398784,JEFF GREENE FOR GOVERNOR,US-Federal-2018,2018-07-15,2300
AR69471542689398784,JEFF GREENE FOR GOVERNOR,US-Federal-2018,2018-07-22,39500
AR69471542689398784,JEFF GREENE FOR GOVERNOR,US-Federal-2018,2018-07-29,51000
AR69471542689398784,JEFF GREENE FOR GOVERNOR,US-Federal-2018,2018-08-05,36200
AR72391845572771840,LEAH FOR SENATE,US-Federal-2018,2018-07-22,400
AR72391845572771840,LEAH FOR SENATE,US-Federal-2018,2018-07-29,400
AR72391845572771840,LEAH FOR SENATE,US-Federal-2018,2018-08-05,1500
AR75101042223611904,CLUB FOR GROWTH ACTION,US-Federal-2018,2018-07-22,0
AR75101042223611904,CLUB FOR GROWTH ACTION,US-Federal-2018,2018-07-29,1400
AR75101042223611904,CLUB FOR GROWTH ACTION,US-Federal-2018,2018-08-05,5400
AR75532050781700096,ANDREW LEARNED FOR CONGRESS,US-Federal-2018,2018-08-05,600
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-06-03,0
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-06-10,0
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-06-17,200
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-06-24,600
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-07-08,0
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-07-15,5600
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-07-22,6700
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-07-29,3800
AR76226942130454528,BRIAN FITZPATRICK FOR CONGRESS,US-Federal-2018,2018-08-05,3200
AR78478741944139776,CRAMER FOR SENATE,US-Federal-2018,2018-06-24,600
AR78725032548761600,HALEY STEVENS FOR CONGRESS,US-Federal-2018,2018-07-29,0
AR78725032548761600,HALEY STEVENS FOR CONGRESS,US-Federal-2018,2018-08-05,400
AR82982341571510272,Friends of Ron DeSantis,US-Federal-2018,2018-07-29,30400
AR82982341571510272,Friends of Ron DeSantis,US-Federal-2018,2018-08-05,53100
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-06-03,0
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-06-10,400
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-06-17,700
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-06-24,1000
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-07-01,1500
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-07-08,11400
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-07-15,12600
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-07-22,13500
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-07-29,28700
AR85234141385195520,O'CONNOR FOR CONGRESS,US-Federal-2018,2018-08-05,119800
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-05-27,700
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-06-03,2000
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-06-10,1100
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-06-17,3000
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-06-24,3500
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-07-22,600
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",US-Federal-2018,2018-07-29,3300
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-05-27,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-06-03,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-06-10,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-06-17,100
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-06-24,100
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-07-01,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-07-08,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-07-15,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-07-22,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-07-29,0
AR8672947719897088,WALORSKI FOR CONGRESS INC,US-Federal-2018,2018-08-05,100
AR89517838687010816,PRIORITIES USA ACTION & HOUSE MAJORITY PAC,US-Federal-2018,2018-07-22,1500
AR89517838687010816,PRIORITIES USA ACTION & HOUSE MAJORITY PAC,US-Federal-2018,2018-07-29,6400
AR89517838687010816,PRIORITIES USA ACTION & HOUSE MAJORITY PAC,US-Federal-2018,2018-08-05,6300
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-05-27,100
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-06-03,400
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-06-10,600
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-06-17,500
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-06-24,500
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-07-01,500
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-07-08,800
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-07-15,900
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-07-22,800
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-07-29,900
AR89737741012566016,DINO FOR CONGRESS,US-Federal-2018,2018-08-05,900
AR91989540826251264,MARCO RUBIO FOR SENATE,US-Federal-2018,2018-06-17,0
AR91989540826251264,MARCO RUBIO FOR SENATE,US-Federal-2018,2018-07-22,0
AR94241340639936512,COMMITTEE TO ELECT MORGAN FOR MICHIGAN,US-Federal-2018,2018-07-15,0
AR94241340639936512,COMMITTEE TO ELECT MORGAN FOR MICHIGAN,US-Federal-2018,2018-07-22,100
AR94241340639936512,COMMITTEE TO ELECT MORGAN FOR MICHIGAN,US-Federal-2018,2018-07-29,600
AR94241340639936512,COMMITTEE TO ELECT MORGAN FOR MICHIGAN,US-Federal-2018,2018-08-05,1400
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-05-27,0
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-06-03,100
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-06-10,100
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-06-17,100
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-06-24,200
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-07-01,100
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-07-08,100
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-07-15,100
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-07-22,200
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-07-29,400
AR95367240546779136,KLOBUCHAR FOR MINNESOTA,US-Federal-2018,2018-08-05,300
AR96493140453621760,WALDEN FOR CONGRESS ,US-Federal-2018,2018-05-27,200
AR96493140453621760,WALDEN FOR CONGRESS ,US-Federal-2018,2018-06-03,400
AR96493140453621760,WALDEN FOR CONGRESS ,US-Federal-2018,2018-06-10,400
AR96493140453621760,WALDEN FOR CONGRESS ,US-Federal-2018,2018-06-17,400
AR96493140453621760,WALDEN FOR CONGRESS ,US-Federal-2018,2018-06-24,100
