Advertiser_ID,Advertiser_Name,Election_Cycle,Week_Start_Date,Spend_USD
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-05-27,100
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-03,500
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-10,500
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-17,500
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-06-24,900
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-01,700
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-08,0
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-15,100
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-22,600
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-07-29,1100
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-08-05,900
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-08-12,1100
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-08-19,1300
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-08-26,1300
AR100996740080992256,FreedomWorks Inc,US-Federal-2018,2018-09-02,1200
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-05-27,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-03,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-10,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-17,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-06-24,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-07-01,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-07-08,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-07-15,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-07-22,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-07-29,0
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-08-05,100
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-08-12,100
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-08-19,100
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-08-26,100
AR101427748639080448,FINANCE COMMITTEE FOR THOMAS OH,US-Federal-2018,2018-09-02,100
AR102122639987834880,MCCONNELL SENATE COMMITTEE,US-Federal-2018,2018-07-15,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-05-27,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-06-03,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-07-29,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-08-05,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-08-12,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-08-19,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-08-26,0
AR104374439801520128,KAMALA HARRIS FOR SENATE,US-Federal-2018,2018-09-02,2100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-05-27,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-03,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-10,0
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-17,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-06-24,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-01,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-08,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-15,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-22,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-07-29,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-08-05,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-08-12,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-08-19,100
AR105500339708362752,"DONALD J. TRUMP FOR PRESIDENT, INC.",US-Federal-2018,2018-08-26,5500
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-05-27,300
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-03,800
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-10,1200
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-17,1500
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-06-24,900
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-01,500
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-08,1100
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-15,2700
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-22,1200
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-07-29,2100
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-08-05,5100
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-08-12,4600
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-08-19,6500
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-08-26,5200
AR10924747533582336,HELLER FOR SENATE,US-Federal-2018,2018-09-02,6100
AR110003939335733248,"45COMMITTEE, INC.",US-Federal-2018,2018-07-15,0
AR110003939335733248,"45COMMITTEE, INC.",US-Federal-2018,2018-07-22,0
AR111332149382086656,DELGADO FOR CONGRESS,US-Federal-2018,2018-08-19,100
AR111332149382086656,DELGADO FOR CONGRESS,US-Federal-2018,2018-08-26,200
AR111332149382086656,DELGADO FOR CONGRESS,US-Federal-2018,2018-09-02,100
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-06-10,0
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-07-15,100
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-07-22,200
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-07-29,500
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-08-05,800
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-08-12,1000
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-08-19,900
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-08-26,900
AR112255739149418496,Matt Rosendale for Montana ,US-Federal-2018,2018-09-02,1300
AR113425619521372160,COMMITTEE TO ELECT RICHARD OJEDA,US-Federal-2018,2018-05-27,0
AR113425619521372160,COMMITTEE TO ELECT RICHARD OJEDA,US-Federal-2018,2018-06-03,0
AR113425619521372160,COMMITTEE TO ELECT RICHARD OJEDA,US-Federal-2018,2018-06-10,0
AR113425619521372160,COMMITTEE TO ELECT RICHARD OJEDA,US-Federal-2018,2018-06-17,400
AR113425619521372160,COMMITTEE TO ELECT RICHARD OJEDA,US-Federal-2018,2018-06-24,200
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-08,0
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-22,200
AR114507538963103744,KUSTOFF FOR CONGRESS,US-Federal-2018,2018-07-29,1900
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-06-17,300
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-06-24,400
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-07-01,200
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-07-08,300
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-07-15,500
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-08-19,0
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-08-26,200
AR116759338776788992,GINA ORTIZ JONES FOR CONGRESS,US-Federal-2018,2018-09-02,400
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-05-27,1000
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-03,3400
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-10,100
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-17,100
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-06-24,400
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-01,500
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-08,800
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-15,600
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-22,400
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-07-29,600
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-08-05,200
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-08-12,300
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-08-19,200
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-08-26,100
AR119011138590474240,WICKER FOR SENATE,US-Federal-2018,2018-09-02,500
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-05-27,100
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-03,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-10,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-17,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-06-24,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-01,200
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-08,600
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-15,700
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-22,700
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-07-29,600
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-08-05,7300
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-08-12,9400
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-08-19,9600
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-08-26,9400
AR120137038497316864,BOB CASEY FOR SENATE INC,US-Federal-2018,2018-09-02,13200
AR120181018962427904,CHRISSY HOULAHAN FOR CONGRESS,US-Federal-2018,2018-08-12,700
AR120181018962427904,CHRISSY HOULAHAN FOR CONGRESS,US-Federal-2018,2018-08-19,200
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-03,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-10,0
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-06-24,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-15,2900
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-22,400
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-07-29,100
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-08-05,200
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-08-12,600
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-08-19,900
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-08-26,600
AR12050647440424960,ANGIE CRAIG FOR CONGRESS,US-Federal-2018,2018-09-02,1200
AR12094627905536000,AMMAR CAMPA FOR CONGRESS,US-Federal-2018,2018-08-19,7200
AR12094627905536000,AMMAR CAMPA FOR CONGRESS,US-Federal-2018,2018-08-26,3700
AR12094627905536000,AMMAR CAMPA FOR CONGRESS,US-Federal-2018,2018-09-02,3600
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-05-27,0
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-03,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-10,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-17,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-06-24,0
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-08,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-15,400
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-22,200
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-07-29,300
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-08-05,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-08-12,700
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-08-19,100
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-08-26,300
AR121262938404159488,GREAT AMERICA PAC,US-Federal-2018,2018-09-02,0
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-05-27,100
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-03,100
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-10,200
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-17,100
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-06-24,500
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-07-01,1400
AR127323446496460800,FRIENDS OF GEORGE FLINN,US-Federal-2018,2018-07-08,500
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-06-17,800
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-06-24,600
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-08-05,200
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-08-12,2000
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-08-19,1800
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-08-26,100
AR128018337845215232,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,US-Federal-2018,2018-09-02,0
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-05-27,1900
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-03,4000
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-10,5600
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-17,6200
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-06-24,3400
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-01,4100
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-08,1800
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-22,4100
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-07-29,4900
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-08-05,5500
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-08-12,4600
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-08-19,6400
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-08-26,5200
AR13000625486823424,"Salem Web Network, LLC ",US-Federal-2018,2018-09-02,5900
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-03,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-10,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-08,0
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-22,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-07-29,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-08-05,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-08-12,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-08-19,100
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-08-26,200
AR130270137658900480,WALTERS FOR CONGRESS,US-Federal-2018,2018-09-02,100
AR131396037565743104,MIKE BISHOP FOR CONGRESS,US-Federal-2018,2018-09-02,700
AR131699502775009280,ANITA FOR ARIZONA,US-Federal-2018,2018-07-29,200
AR131699502775009280,ANITA FOR ARIZONA,US-Federal-2018,2018-08-05,300
AR131699502775009280,ANITA FOR ARIZONA,US-Federal-2018,2018-09-02,200
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-05-27,1900
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-03,4000
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-10,4100
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-17,4500
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-06-24,3500
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-01,4700
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-08,3800
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-15,5900
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-22,4800
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-07-29,6200
AR13176547347267584,PENSLER FOR SENATE,US-Federal-2018,2018-08-05,12500
AR134254767797960704,JOSH HARDER FOR CONGRESS,US-Federal-2018,2018-08-05,2300
AR134254767797960704,JOSH HARDER FOR CONGRESS,US-Federal-2018,2018-08-12,3500
AR134254767797960704,JOSH HARDER FOR CONGRESS,US-Federal-2018,2018-08-19,10600
AR134254767797960704,JOSH HARDER FOR CONGRESS,US-Federal-2018,2018-08-26,3800
AR134254767797960704,JOSH HARDER FOR CONGRESS,US-Federal-2018,2018-09-02,1300
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-05-27,0
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-03,100
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-10,200
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-17,400
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-06-24,300
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-01,300
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-08,700
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-15,1500
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-22,1100
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-07-29,1900
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-08-05,2300
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-08-12,4600
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-08-19,4800
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-08-26,5200
AR134773737286270976,"JASON LEWIS FOR CONGRESS, INC.",US-Federal-2018,2018-09-02,700
AR13594361765822464,GEORGE SCOTT FOR CONGRESS,US-Federal-2018,2018-09-02,0
AR135943617658224640,BALDERSON FOR CONGRESS,US-Federal-2018,2018-08-19,100
AR135943617658224640,BALDERSON FOR CONGRESS,US-Federal-2018,2018-08-26,500
AR135943617658224640,BALDERSON FOR CONGRESS,US-Federal-2018,2018-09-02,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-05-27,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-03,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-10,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-06-24,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-01,0
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-08,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-15,100
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-22,200
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-07-29,1000
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-08-05,400
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-08-12,400
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-08-19,1500
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-08-26,1300
AR137025537099956224,VERN BUCHANAN FOR CONGRESS,US-Federal-2018,2018-09-02,1000
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-05-27,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-03,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-10,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-17,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-06-24,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-01,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-08,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-15,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-22,0
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-07-29,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-08-05,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-08-12,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-08-19,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-08-26,100
AR138151437006798848,MEDIA MATTERS FOR AMERICA,US-Federal-2018,2018-09-02,0
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-05-27,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-03,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-10,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-17,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-06-24,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-01,100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-08,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-15,1100
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-22,3400
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-07-29,4000
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-08-05,1900
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-08-12,300
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-08-19,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-08-26,200
AR139277336913641472,CATHY MCMORRIS RODGERS FOR CONGRESS,US-Federal-2018,2018-09-02,0
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-07-15,24700
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-07-22,37800
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-07-29,2200
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-08-05,6600
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-08-12,7600
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-08-19,41300
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-08-26,30000
AR140403236820484096,Need to Impeach,US-Federal-2018,2018-09-02,48400
AR140649527425105920,FRIENDS OF DAN FEEHAN,US-Federal-2018,2018-09-02,500
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-05-27,100
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-03,200
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-10,400
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-17,1200
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-06-24,1500
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-01,700
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-08,200
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-15,1300
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-22,2000
AR14302447254110208,DONNELLY FOR INDIANA,US-Federal-2018,2018-07-29,900
